p_inf,num_tests,test_functions,i,cnt,tp,tn,fp,fn,tkn_max,tkn_mean,tkn_std
0.0008,60,"sensitivity=0.9992,specificity=0.9992",33,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9992,specificity=0.9992",34,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9992,specificity=0.9992",35,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9992,specificity=0.9992",36,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9992,specificity=0.9992",37,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9992,specificity=0.9992",38,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9992,specificity=0.9992",39,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9992,specificity=0.9992",40,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9992,specificity=0.9992",41,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9992,specificity=0.9992",42,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9992,specificity=0.9992",43,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9992,specificity=0.9992",44,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9992,specificity=0.9992",45,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9992,specificity=0.9992",46,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9992,specificity=0.9992",47,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9992,specificity=0.9992",48,19,2,691,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9992,specificity=0.9992",49,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9992,specificity=0.9992",50,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9992,specificity=0.9992",51,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9992,specificity=0.9992",52,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9992,specificity=0.9992",53,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9992,specificity=0.9992",54,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9992,specificity=0.9992",55,27,3,690,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9992,specificity=0.9992",56,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9992,specificity=0.9992",57,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9992,specificity=0.9992",58,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9992,specificity=0.9992",59,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",0,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",1,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",2,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",3,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",4,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",5,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",6,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",7,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",8,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",9,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",10,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",11,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",12,16,2,691,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",13,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",14,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",15,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",16,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",17,20,2,691,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",18,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",19,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",20,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",21,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",22,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",23,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",24,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",25,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",26,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",27,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",28,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",29,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",30,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",31,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",32,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",33,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",34,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",35,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",36,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",37,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",38,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",39,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",40,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",41,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",42,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",43,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",44,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",45,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",46,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",47,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",48,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",49,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",50,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",51,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",52,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",53,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",54,17,2,691,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",55,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",56,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",57,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",58,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9993,specificity=0.9993",59,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",0,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",1,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",2,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",3,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",4,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",5,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",6,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",7,24,3,690,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",8,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",9,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",10,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",11,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",12,19,2,691,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",13,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",14,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",15,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",16,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",17,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",18,20,2,691,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",19,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",20,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",21,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",22,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",23,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",24,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",25,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",26,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",27,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",28,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",29,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",30,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",31,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",32,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",33,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",34,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",35,16,2,691,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",36,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",37,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",38,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",39,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",40,17,2,691,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",41,19,2,691,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",42,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",43,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",44,18,2,691,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",45,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",46,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",47,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",48,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",49,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",50,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",51,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",52,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",53,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",54,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",55,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",56,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",57,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",58,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994,specificity=0.9994",59,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",0,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",1,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",2,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",3,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",4,31,4,689,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",5,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",6,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",7,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",8,19,2,691,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",9,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",10,20,2,691,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",11,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",12,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",13,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",14,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",15,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",16,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",17,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",18,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",19,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",20,27,3,690,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",21,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",22,19,2,691,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",23,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",24,20,2,691,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",25,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",26,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",27,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",28,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",29,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",30,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",31,19,2,691,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",32,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",33,27,3,690,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",34,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",35,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",36,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",37,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",38,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",39,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",40,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",41,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",42,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",43,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",44,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",45,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",46,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",47,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",48,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",49,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",50,20,2,691,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",51,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",52,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",53,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",54,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",55,18,2,691,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",56,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",57,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",58,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",59,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",0,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",1,18,2,691,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",2,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",3,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",4,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",5,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",6,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",7,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",8,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",9,18,2,691,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",10,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",11,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",12,18,2,691,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",13,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",14,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",15,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",16,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",17,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",18,20,2,691,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",19,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",20,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",21,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",22,19,2,691,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",23,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",24,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",25,26,3,690,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",26,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",27,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",28,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",29,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",30,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",31,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",32,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",33,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",34,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",35,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",36,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",37,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",38,20,2,691,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",39,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",40,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",41,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",42,19,2,691,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",43,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",44,19,2,691,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",45,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",46,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",47,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",48,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",49,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",50,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",51,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",52,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",53,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",54,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",55,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",56,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",57,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",58,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9996,specificity=0.9996",59,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9997,specificity=0.9997",0,19,2,691,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9997,specificity=0.9997",1,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9997,specificity=0.9997",2,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9997,specificity=0.9997",3,11,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9997,specificity=0.9997",4,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9997,specificity=0.9997",5,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9997,specificity=0.9997",6,10,1,692,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9997,specificity=0.9997",7,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9997,specificity=0.9997",8,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9997,specificity=0.9997",9,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9997,specificity=0.9997",10,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9997,specificity=0.9997",11,1,0,693,0,0,1,1,0.0
0.0008,60,"sensitivity=0.9997,specificity=0.9997",12,1,0,693,0,0,1,1,0.0
